r,theta,mass
0.38,0.3,0.0326762
0.38,0.31,0.0343832
0.38,0.32,0.0346575
0.38,0.33,0.03123
0.38,0.34,0.0335573
0.38,0.35,0.0332589
0.38,0.36,0.032503
0.38,0.37,0.0330748
0.38,0.38,0.0319192
0.38,0.39,0.032011
0.38,0.4,0.0340924
0.38,0.41,0.032252
0.38,0.42,0.0330367
0.38,0.43,0.0329576
0.38,0.44,0.0320069
0.38,0.45,0.0334851
0.38,0.46,0.0347398
0.38,0.47,0.0321471
0.38,0.48,0.0335078
0.38,0.49,0.0320039
0.38,0.5,0.0337664
0.38,0.51,0.0312762
0.38,0.52,0.0316512
0.38,0.53,0.0330544
0.38,0.54,0.0332155
0.38,0.55,0.0339916
0.38,0.56,0.0322805
0.38,0.57,0.0328029
0.38,0.58,0.0312017
0.38,0.59,0.0313929
0.38,0.6,0.0306479
0.38,0.61,0.0299204
0.38,0.62,0.0308795
0.38,0.63,0.029491
0.38,0.64,0.027651
0.38,0.65,0.0266876
0.38,0.66,0.0278662
0.38,0.67,0.0264579
0.38,0.68,0.0252741
0.38,0.69,0.0246699
0.38,0.7,0.0229067
0.38,0.71,0.0222706
0.38,0.72,0.0199502
0.38,0.73,0.0201767
0.38,0.74,0.0186471
0.38,0.75,0.020606
0.38,0.76,0.0178729
0.38,0.77,0.0178775
0.38,0.78,0.0159865
0.39,0,0.0158989
0.39,0.01,0.0179371
0.39,0.02,0.0165616
0.39,0.03,0.0169855
0.39,0.04,0.0198921
0.39,0.05,0.0205349
0.39,0.06,0.0219952
0.39,0.07,0.0207105
0.39,0.08,0.0231541
0.39,0.09,0.0249117
0.39,0.1,0.0251941
0.39,0.11,0.0265443
0.39,0.12,0.0268782
0.39,0.13,0.0296046
0.39,0.14,0.0297182
0.39,0.15,0.0293612
0.39,0.16,0.031037
0.39,0.17,0.0281969
0.39,0.18,0.0305575
0.39,0.19,0.0326968
0.39,0.2,0.0303862
0.39,0.21,0.0323388
0.39,0.22,0.0326654
0.39,0.23,0.0319422
0.39,0.24,0.0313679
0.39,0.25,0.0324183
0.39,0.26,0.0326753
0.39,0.27,0.0324802
0.39,0.28,0.0331947
0.39,0.29,0.0324944
0.39,0.3,0.0352433
0.39,0.31,0.0330986
0.39,0.32,0.0298707
0.39,0.33,0.0340653
0.39,0.34,0.032977
0.39,0.35,0.0336827
0.39,0.36,0.0341197
0.39,0.37,0.0320103
0.39,0.38,0.0301402
0.39,0.39,0.0350774
0.39,0.4,0.0342787
0.39,0.41,0.0334356
0.39,0.42,0.0329595
0.39,0.43,0.0344664
0.39,0.44,0.033881
0.39,0.45,0.0309636
0.39,0.46,0.0317307
0.39,0.47,0.03393
0.39,0.48,0.0340671
0.39,0.49,0.0333589
0.39,0.5,0.0314677
0.39,0.51,0.0333157
0.39,0.52,0.0333725
0.39,0.53,0.0326974
0.39,0.54,0.0323247
0.39,0.55,0.0317699
0.39,0.56,0.0319398
0.39,0.57,0.0324177
0.39,0.58,0.0316405
0.39,0.59,0.0305478
0.39,0.6,0.0294688
0.39,0.61,0.0331493
0.39,0.62,0.029364
0.39,0.63,0.0280885
0.39,0.64,0.0284871
0.39,0.65,0.0275936
0.39,0.66,0.0267133
0.39,0.67,0.0275202
0.39,0.68,0.0238931
0.39,0.69,0.024792
0.39,0.7,0.0246596
0.39,0.71,0.0238742
0.39,0.72,0.0216524
0.39,0.73,0.0213795
0.39,0.74,0.0200359
0.39,0.75,0.0197066
0.39,0.76,0.0185357
0.39,0.77,0.0173277
0.39,0.78,0.0165574
0.4,0,0.0155921
0.4,0.01,0.0178834
0.4,0.02,0.0183039
0.4,0.03,0.020141
0.4,0.04,0.0190992
0.4,0.05,0.0195278
0.4,0.06,0.0217465
0.4,0.07,0.0225397
0.4,0.08,0.0249395
0.4,0.09,0.0260274
0.4,0.1,0.0258579
0.4,0.11,0.0265724
0.4,0.12,0.0252453
0.4,0.13,0.0279296
0.4,0.14,0.0312963
0.4,0.15,0.029342
0.4,0.16,0.0313493
0.4,0.17,0.031402
0.4,0.18,0.0303555
0.4,0.19,0.0320633
0.4,0.2,0.0327626
0.4,0.21,0.0334306
0.4,0.22,0.0330458
0.4,0.23,0.0322349
0.4,0.24,0.031581
0.4,0.25,0.034655
0.4,0.26,0.0339366
0.4,0.27,0.0335293
0.4,0.28,0.0327916
0.4,0.29,0.0320919
0.4,0.3,0.03214
0.4,0.31,0.0316393
0.4,0.32,0.0337037
0.4,0.33,0.0334345
0.4,0.34,0.0307093
0.4,0.35,0.0307196
0.4,0.36,0.0340388
0.4,0.37,0.0318251
0.4,0.38,0.0314594
0.4,0.39,0.0334059
0.4,0.4,0.0323419
0.4,0.41,0.0328622
0.4,0.42,0.0320382
0.4,0.43,0.035149
0.4,0.44,0.0318808
0.4,0.45,0.0341467
0.4,0.46,0.0325995
0.4,0.47,0.0304557
0.4,0.48,0.033788
0.4,0.49,0.0327647
0.4,0.5,0.03384
0.4,0.51,0.0326079
0.4,0.52,0.0338921
0.4,0.53,0.0325304
0.4,0.54,0.0310978
0.4,0.55,0.0337239
0.4,0.56,0.0310385
0.4,0.57,0.0309027
0.4,0.58,0.0295494
0.4,0.59,0.0322098
0.4,0.6,0.0312406
0.4,0.61,0.0296653
0.4,0.62,0.032187
0.4,0.63,0.0301389
0.4,0.64,0.0299478
0.4,0.65,0.0271146
0.4,0.66,0.0282526
0.4,0.67,0.0266752
0.4,0.68,0.0265267
0.4,0.69,0.0250423
0.4,0.7,0.0240799
0.4,0.71,0.0222808
0.4,0.72,0.0215947
0.4,0.73,0.0209797
0.4,0.74,0.0212099
0.4,0.75,0.0182822
0.4,0.76,0.0184835
0.4,0.77,0.0184279
0.4,0.78,0.0168364
0.41,0,0.0162423
0.41,0.01,0.0170233
0.41,0.02,0.018376
0.41,0.03,0.0196547
0.41,0.04,0.0197892
0.41,0.05,0.0216035
0.41,0.06,0.0225726
0.41,0.07,0.024285
0.41,0.08,0.0235339
0.41,0.09,0.0260626
0.41,0.1,0.0253615
0.41,0.11,0.0258644
0.41,0.12,0.0276414
0.41,0.13,0.0289841
0.41,0.14,0.0295459
0.41,0.15,0.0291071
0.41,0.16,0.0285054
0.41,0.17,0.032803
0.41,0.18,0.0309399
0.41,0.19,0.0328784
0.41,0.2,0.0336283
0.41,0.21,0.0314957
0.41,0.22,0.0335773
0.41,0.23,0.0327023
0.41,0.24,0.0347298
0.41,0.25,0.0343468
0.41,0.26,0.0315218
0.41,0.27,0.0335398
0.41,0.28,0.0332522
0.41,0.29,0.0342709
0.41,0.3,0.0327819
0.41,0.31,0.0325314
0.41,0.32,0.0326226
0.41,0.33,0.0325812
0.41,0.34,0.0341135
0.41,0.35,0.0327824
0.41,0.36,0.0329913
0.41,0.37,0.0324359
0.41,0.38,0.0326155
0.41,0.39,0.0332065
0.41,0.4,0.0329981
0.41,0.41,0.0324426
0.41,0.42,0.031131
0.41,0.43,0.0341677
0.41,0.44,0.0317801
0.41,0.45,0.032557
0.41,0.46,0.0338907
0.41,0.47,0.033037
0.41,0.48,0.0328349
0.41,0.49,0.0339916
0.41,0.5,0.0323725
0.41,0.51,0.0335236
0.41,0.52,0.0344081
0.41,0.53,0.0327446
0.41,0.54,0.0329184
0.41,0.55,0.0308848
0.41,0.56,0.0313793
0.41,0.57,0.0328706
0.41,0.58,0.0294182
0.41,0.59,0.0316563
0.41,0.6,0.0325709
0.41,0.61,0.031602
0.41,0.62,0.032007
0.41,0.63,0.0303483
0.41,0.64,0.0295334
0.41,0.65,0.0274484
0.41,0.66,0.0271723
0.41,0.67,0.02638
0.41,0.68,0.025643
0.41,0.69,0.0244089
0.41,0.7,0.0244935
0.41,0.71,0.0226462
0.41,0.72,0.022586
0.41,0.73,0.0201724
0.41,0.74,0.0193286
0.41,0.75,0.0171478
0.41,0.76,0.0195813
0.41,0.77,0.0169391
0.41,0.78,0.016122
0.42,0,0.0157067
0.42,0.01,0.0182224
0.42,0.02,0.0174208
0.42,0.03,0.0196864
0.42,0.04,0.020358
0.42,0.05,0.0214559
0.42,0.06,0.0203683
0.42,0.07,0.0228227
0.42,0.08,0.0241601
0.42,0.09,0.0256627
0.42,0.1,0.0269754
0.42,0.11,0.0275332
0.42,0.12,0.0287783
0.42,0.13,0.0304458
0.42,0.14,0.0288814
0.42,0.15,0.0320282
0.42,0.16,0.0341846
0.42,0.17,0.0326152
0.42,0.18,0.0322384
0.42,0.19,0.0327219
0.42,0.2,0.0329123
0.42,0.21,0.0342191
0.42,0.22,0.032839
0.42,0.23,0.0328134
0.42,0.24,0.0339694
0.42,0.25,0.0331738
0.42,0.26,0.0320533
0.42,0.27,0.0320979
0.42,0.28,0.0327791
0.42,0.29,0.0328265
0.42,0.3,0.0341924
0.42,0.31,0.0339656
0.42,0.32,0.0339993
0.42,0.33,0.0331494
0.42,0.34,0.0341187
0.42,0.35,0.0330436
0.42,0.36,0.0352164
0.42,0.37,0.0328488
0.42,0.38,0.0327823
0.42,0.39,0.0321088
0.42,0.4,0.0332095
0.42,0.41,0.0326234
0.42,0.42,0.0321223
0.42,0.43,0.0335272
0.42,0.44,0.029348
0.42,0.45,0.0341597
0.42,0.46,0.0330416
0.42,0.47,0.033539
0.42,0.48,0.0339508
0.42,0.49,0.0320085
0.42,0.5,0.0330196
0.42,0.51,0.0316287
0.42,0.52,0.0314035
0.42,0.53,0.0336429
0.42,0.54,0.0319372
0.42,0.55,0.0334362
0.42,0.56,0.0316315
0.42,0.57,0.0328437
0.42,0.58,0.0328099
0.42,0.59,0.0311533
0.42,0.6,0.0323443
0.42,0.61,0.0309447
0.42,0.62,0.0290839
0.42,0.63,0.0298916
0.42,0.64,0.0277883
0.42,0.65,0.0296447
0.42,0.66,0.0299109
0.42,0.67,0.0274845
0.42,0.68,0.0264494
0.42,0.69,0.0251174
0.42,0.7,0.0264026
0.42,0.71,0.0240467
0.42,0.72,0.0223288
0.42,0.73,0.0219458
0.42,0.74,0.021106
0.42,0.75,0.0211148
0.42,0.76,0.0196358
0.42,0.77,0.0175259
0.42,0.78,0.0176343
0.43,0,0.0172289
0.43,0.01,0.016566
0.43,0.02,0.0192838
0.43,0.03,0.0202248
0.43,0.04,0.0193534
0.43,0.05,0.0201737
0.43,0.06,0.0224713
0.43,0.07,0.0238843
0.43,0.08,0.0260864
0.43,0.09,0.0252996
0.43,0.1,0.0272507
0.43,0.11,0.0281594
0.43,0.12,0.0269123
0.43,0.13,0.0316938
0.43,0.14,0.0294872
0.43,0.15,0.0284595
0.43,0.16,0.0301185
0.43,0.17,0.0310782
0.43,0.18,0.0325339
0.43,0.19,0.031901
0.43,0.2,0.0342304
0.43,0.21,0.0331306
0.43,0.22,0.0351483
0.43,0.23,0.0313821
0.43,0.24,0.0302468
0.43,0.25,0.0324364
0.43,0.26,0.030012
0.43,0.27,0.0334283
0.43,0.28,0.0333876
0.43,0.29,0.0332922
0.43,0.3,0.0320448
0.43,0.31,0.032336
0.43,0.32,0.032288
0.43,0.33,0.0353859
0.43,0.34,0.0323891
0.43,0.35,0.0326096
0.43,0.36,0.0334548
0.43,0.37,0.0353537
0.43,0.38,0.0332476
0.43,0.39,0.0346929
0.43,0.4,0.0336758
0.43,0.41,0.0312485
0.43,0.42,0.0342161
0.43,0.43,0.0314518
0.43,0.44,0.0313816
0.43,0.45,0.0317931
0.43,0.46,0.0317367
0.43,0.47,0.0328339
0.43,0.48,0.0314042
0.43,0.49,0.0315077
0.43,0.5,0.0332112
0.43,0.51,0.0322225
0.43,0.52,0.0320864
0.43,0.53,0.0324877
0.43,0.54,0.0329906
0.43,0.55,0.0304067
0.43,0.56,0.0336989
0.43,0.57,0.0303068
0.43,0.58,0.0335353
0.43,0.59,0.0311098
0.43,0.6,0.0324191
0.43,0.61,0.0315039
0.43,0.62,0.0304143
0.43,0.63,0.0288639
0.43,0.64,0.0294767
0.43,0.65,0.0284146
0.43,0.66,0.0295122
0.43,0.67,0.0283212
0.43,0.68,0.0260665
0.43,0.69,0.0261622
0.43,0.7,0.0243007
0.43,0.71,0.0242922
0.43,0.72,0.0217691
0.43,0.73,0.0227957
0.43,0.74,0.019201
0.43,0.75,0.0185527
0.43,0.76,0.0179948
0.43,0.77,0.0178821
0.43,0.78,0.0154836
0.44,0,0.0165795
0.44,0.01,0.0169581
0.44,0.02,0.0191975
0.44,0.03,0.020583
0.44,0.04,0.0190792
0.44,0.05,0.0206105
0.44,0.06,0.0226285
0.44,0.07,0.0232975
0.44,0.08,0.0242278
0.44,0.09,0.0245099
0.44,0.1,0.0290063
0.44,0.11,0.0272886
0.44,0.12,0.0289812
0.44,0.13,0.0314963
0.44,0.14,0.0309368
0.44,0.15,0.0307815
0.44,0.16,0.0320755
0.44,0.17,0.031797
0.44,0.18,0.0301853
0.44,0.19,0.032521
0.44,0.2,0.0314727
0.44,0.21,0.0316772
0.44,0.22,0.0295545
0.44,0.23,0.0313369
0.44,0.24,0.0332072
0.44,0.25,0.0330194
0.44,0.26,0.0339626
0.44,0.27,0.0339556
0.44,0.28,0.0332818
0.44,0.29,0.0328521
0.44,0.3,0.032967
0.44,0.31,0.0329598
0.44,0.32,0.0307441
0.44,0.33,0.0316662
0.44,0.34,0.032769
0.44,0.35,0.0321236
0.44,0.36,0.0329793
0.44,0.37,0.0337584
0.44,0.38,0.0318801
0.44,0.39,0.0333578
0.44,0.4,0.0359808
0.44,0.41,0.0331229
0.44,0.42,0.0317182
0.44,0.43,0.0333754
0.44,0.44,0.0319763
0.44,0.45,0.0305832
0.44,0.46,0.0334568
0.44,0.47,0.0357411
0.44,0.48,0.0297853
0.44,0.49,0.0345579
0.44,0.5,0.0331029
0.44,0.51,0.0304937
0.44,0.52,0.0352369
0.44,0.53,0.0350953
0.44,0.54,0.0319041
0.44,0.55,0.0307074
0.44,0.56,0.0324002
0.44,0.57,0.0348095
0.44,0.58,0.0324289
0.44,0.59,0.033889
0.44,0.6,0.032817
0.44,0.61,0.03173
0.44,0.62,0.0336248
0.44,0.63,0.0289124
0.44,0.64,0.0295074
0.44,0.65,0.0305357
0.44,0.66,0.0281837
0.44,0.67,0.0286579
0.44,0.68,0.026329
0.44,0.69,0.024147
0.44,0.7,0.0248787
0.44,0.71,0.0249268
0.44,0.72,0.0219069
0.44,0.73,0.0194234
0.44,0.74,0.0187825
0.44,0.75,0.0204549
0.44,0.76,0.018678
0.44,0.77,0.0171775
0.44,0.78,0.0163005
0.45,0,0.0178459
0.45,0.01,0.0173937
0.45,0.02,0.0194454
0.45,0.03,0.0187526
0.45,0.04,0.0203253
0.45,0.05,0.0209203
0.45,0.06,0.0211871
0.45,0.07,0.0219435
0.45,0.08,0.0244387
0.45,0.09,0.0273642
0.45,0.1,0.0281663
0.45,0.11,0.0284815
0.45,0.12,0.0298659
0.45,0.13,0.0281478
0.45,0.14,0.0321014
0.45,0.15,0.0308455
0.45,0.16,0.0289845
0.45,0.17,0.0335817
0.45,0.18,0.0317543
0.45,0.19,0.0343958
0.45,0.2,0.0324123
0.45,0.21,0.0339996
0.45,0.22,0.0332453
0.45,0.23,0.0334803
0.45,0.24,0.0342027
0.45,0.25,0.0334679
0.45,0.26,0.0332196
0.45,0.27,0.0318515
0.45,0.28,0.0336481
0.45,0.29,0.0329598
0.45,0.3,0.0327759
0.45,0.31,0.0322694
0.45,0.32,0.0327491
0.45,0.33,0.0337882
0.45,0.34,0.0323755
0.45,0.35,0.0321143
0.45,0.36,0.0331243
0.45,0.37,0.0334555
0.45,0.38,0.0319077
0.45,0.39,0.0339919
0.45,0.4,0.0317206
0.45,0.41,0.034181
0.45,0.42,0.0333204
0.45,0.43,0.0339819
0.45,0.44,0.0338045
0.45,0.45,0.0330405
0.45,0.46,0.034278
0.45,0.47,0.0323461
0.45,0.48,0.0351993
0.45,0.49,0.031715
0.45,0.5,0.0308581
0.45,0.51,0.0342025
0.45,0.52,0.0351138
0.45,0.53,0.0331591
0.45,0.54,0.0326203
0.45,0.55,0.0329974
0.45,0.56,0.0339661
0.45,0.57,0.0314756
0.45,0.58,0.0317448
0.45,0.59,0.031875
0.45,0.6,0.0322514
0.45,0.61,0.0307658
0.45,0.62,0.0307637
0.45,0.63,0.0291117
0.45,0.64,0.0319608
0.45,0.65,0.0316279
0.45,0.66,0.0288653
0.45,0.67,0.0277211
0.45,0.68,0.0261933
0.45,0.69,0.0251022
0.45,0.7,0.0249975
0.45,0.71,0.0254116
0.45,0.72,0.0220369
0.45,0.73,0.0216203
0.45,0.74,0.0189534
0.45,0.75,0.0197322
0.45,0.76,0.017525
0.45,0.77,0.0178769
0.45,0.78,0.0164691
0.46,0,0.016085
0.46,0.01,0.0176111
0.46,0.02,0.0178773
0.46,0.03,0.0183503
0.46,0.04,0.0208602
0.46,0.05,0.0224733
0.46,0.06,0.0238296
0.46,0.07,0.0246753
0.46,0.08,0.0254263
0.46,0.09,0.0249692
0.46,0.1,0.0274136
0.46,0.11,0.0263762
0.46,0.12,0.0266688
0.46,0.13,0.0292694
0.46,0.14,0.0297725
0.46,0.15,0.0309444
0.46,0.16,0.0318816
0.46,0.17,0.0307079
0.46,0.18,0.0303358
0.46,0.19,0.0332751
0.46,0.2,0.0306918
0.46,0.21,0.0327948
0.46,0.22,0.0325246
0.46,0.23,0.0333182
0.46,0.24,0.0314813
0.46,0.25,0.0332581
0.46,0.26,0.0323497
0.46,0.27,0.030099
0.46,0.28,0.032886
0.46,0.29,0.0323062
0.46,0.3,0.0320031
0.46,0.31,0.0344659
0.46,0.32,0.0317923
0.46,0.33,0.0340286
0.46,0.34,0.0321244
0.46,0.35,0.0331337
0.46,0.36,0.0320452
0.46,0.37,0.0326547
0.46,0.38,0.0335806
0.46,0.39,0.0333725
0.46,0.4,0.0333837
0.46,0.41,0.0322028
0.46,0.42,0.0347447
0.46,0.43,0.0339862
0.46,0.44,0.0309581
0.46,0.45,0.0312688
0.46,0.46,0.0321164
0.46,0.47,0.0317321
0.46,0.48,0.0342195
0.46,0.49,0.0331448
0.46,0.5,0.0337576
0.46,0.51,0.0332175
0.46,0.52,0.0319436
0.46,0.53,0.0336472
0.46,0.54,0.0318122
0.46,0.55,0.0334172
0.46,0.56,0.0336644
0.46,0.57,0.0335771
0.46,0.58,0.0314615
0.46,0.59,0.0331365
0.46,0.6,0.0320484
0.46,0.61,0.0323061
0.46,0.62,0.0311313
0.46,0.63,0.0312317
0.46,0.64,0.0303412
0.46,0.65,0.0287931
0.46,0.66,0.0279511
0.46,0.67,0.0269836
0.46,0.68,0.0274454
0.46,0.69,0.0269917
0.46,0.7,0.0270872
0.46,0.71,0.0243573
0.46,0.72,0.0240183
0.46,0.73,0.0226929
0.46,0.74,0.0226613
0.46,0.75,0.0191258
0.46,0.76,0.0180944
0.46,0.77,0.0179111
0.46,0.78,0.0168194
0.47,0,0.0163682
0.47,0.01,0.0177101
0.47,0.02,0.0189069
0.47,0.03,0.0184909
0.47,0.04,0.0213942
0.47,0.05,0.0218389
0.47,0.06,0.0234076
0.47,0.07,0.0244973
0.47,0.08,0.0250215
0.47,0.09,0.027121
0.47,0.1,0.0277716
0.47,0.11,0.0277178
0.47,0.12,0.0290617
0.47,0.13,0.0290692
0.47,0.14,0.0288521
0.47,0.15,0.0323774
0.47,0.16,0.0302004
0.47,0.17,0.033515
0.47,0.18,0.0322977
0.47,0.19,0.031048
0.47,0.2,0.0352043
0.47,0.21,0.0315774
0.47,0.22,0.0333348
0.47,0.23,0.0327833
0.47,0.24,0.0334537
0.47,0.25,0.0319215
0.47,0.26,0.0324612
0.47,0.27,0.0338469
0.47,0.28,0.0323621
0.47,0.29,0.0322186
0.47,0.3,0.0320847
0.47,0.31,0.0334696
0.47,0.32,0.034669
0.47,0.33,0.0338799
0.47,0.34,0.0334149
0.47,0.35,0.033596
0.47,0.36,0.034541
0.47,0.37,0.0334246
0.47,0.38,0.0342827
0.47,0.39,0.0332019
0.47,0.4,0.0316632
0.47,0.41,0.0350796
0.47,0.42,0.032768
0.47,0.43,0.034944
0.47,0.44,0.0314291
0.47,0.45,0.0347049
0.47,0.46,0.0329464
0.47,0.47,0.0333409
0.47,0.48,0.0318462
0.47,0.49,0.0347171
0.47,0.5,0.0324958
0.47,0.51,0.0316495
0.47,0.52,0.0318977
0.47,0.53,0.0318209
0.47,0.54,0.0345784
0.47,0.55,0.0325028
0.47,0.56,0.0304373
0.47,0.57,0.034303
0.47,0.58,0.0362493
0.47,0.59,0.0325873
0.47,0.6,0.0306647
0.47,0.61,0.0306372
0.47,0.62,0.0320464
0.47,0.63,0.0301153
0.47,0.64,0.0317378
0.47,0.65,0.0279112
0.47,0.66,0.0296964
0.47,0.67,0.0274909
0.47,0.68,0.0269305
0.47,0.69,0.0261543
0.47,0.7,0.0272013
0.47,0.71,0.0238058
0.47,0.72,0.0218274
0.47,0.73,0.0209525
0.47,0.74,0.0227455
0.47,0.75,0.0205786
0.47,0.76,0.0192962
0.47,0.77,0.0179898
0.47,0.78,0.0177596
0.48,0,0.0165487
0.48,0.01,0.0176306
0.48,0.02,0.0182227
0.48,0.03,0.0209229
0.48,0.04,0.0198777
0.48,0.05,0.0231884
0.48,0.06,0.0225376
0.48,0.07,0.0238953
0.48,0.08,0.0240576
0.48,0.09,0.0264957
0.48,0.1,0.0262075
0.48,0.11,0.0272927
0.48,0.12,0.0289704
0.48,0.13,0.0301996
0.48,0.14,0.031663
0.48,0.15,0.0306127
0.48,0.16,0.0302624
0.48,0.17,0.0317222
0.48,0.18,0.0328979
0.48,0.19,0.0340599
0.48,0.2,0.0341355
0.48,0.21,0.0311143
0.48,0.22,0.0329495
0.48,0.23,0.0325257
0.48,0.24,0.0355896
0.48,0.25,0.0326352
0.48,0.26,0.0331309
0.48,0.27,0.0323545
0.48,0.28,0.0349815
0.48,0.29,0.032402
0.48,0.3,0.0341096
0.48,0.31,0.0331935
0.48,0.32,0.0325706
0.48,0.33,0.0309698
0.48,0.34,0.032185
0.48,0.35,0.0331497
0.48,0.36,0.0330279
0.48,0.37,0.0354759
0.48,0.38,0.0332022
0.48,0.39,0.0315919
0.48,0.4,0.0327482
0.48,0.41,0.0325999
0.48,0.42,0.0319892
0.48,0.43,0.0332061
0.48,0.44,0.0318263
0.48,0.45,0.0349896
0.48,0.46,0.0327598
0.48,0.47,0.0326516
0.48,0.48,0.0347515
0.48,0.49,0.0329511
0.48,0.5,0.0326175
0.48,0.51,0.0324576
0.48,0.52,0.0328434
0.48,0.53,0.031876
0.48,0.54,0.0322036
0.48,0.55,0.0321027
0.48,0.56,0.0344489
0.48,0.57,0.0319893
0.48,0.58,0.0323082
0.48,0.59,0.0337755
0.48,0.6,0.033492
0.48,0.61,0.0322038
0.48,0.62,0.0316115
0.48,0.63,0.0326988
0.48,0.64,0.0296275
0.48,0.65,0.0304623
0.48,0.66,0.0289265
0.48,0.67,0.0273483
0.48,0.68,0.0291683
0.48,0.69,0.0257423
0.48,0.7,0.0253766
0.48,0.71,0.0236798
0.48,0.72,0.0228126
0.48,0.73,0.0225653
0.48,0.74,0.0212036
0.48,0.75,0.0197333
0.48,0.76,0.0181004
0.48,0.77,0.019133
0.48,0.78,0.0161706
0.49,0,0.0165663
0.49,0.01,0.0175075
0.49,0.02,0.0198181
0.49,0.03,0.0183421
0.49,0.04,0.021153
0.49,0.05,0.0226611
0.49,0.06,0.0230418
0.49,0.07,0.0233671
0.49,0.08,0.0258232
0.49,0.09,0.0274447
0.49,0.1,0.0274327
0.49,0.11,0.0279647
0.49,0.12,0.0304843
0.49,0.13,0.0308029
0.49,0.14,0.0288685
0.49,0.15,0.0329059
0.49,0.16,0.0297381
0.49,0.17,0.0312666
0.49,0.18,0.0338592
0.49,0.19,0.0320495
0.49,0.2,0.034065
0.49,0.21,0.0305812
0.49,0.22,0.0339417
0.49,0.23,0.0312894
0.49,0.24,0.0298717
0.49,0.25,0.0320721
0.49,0.26,0.0319133
0.49,0.27,0.0338772
0.49,0.28,0.0331468
0.49,0.29,0.0308138
0.49,0.3,0.0329898
0.49,0.31,0.0332119
0.49,0.32,0.0344163
0.49,0.33,0.0314247
0.49,0.34,0.0337609
0.49,0.35,0.0342926
0.49,0.36,0.0347325
0.49,0.37,0.0337437
0.49,0.38,0.0331039
0.49,0.39,0.032695
0.49,0.4,0.0346323
0.49,0.41,0.0332395
0.49,0.42,0.0322935
0.49,0.43,0.0317332
0.49,0.44,0.0314642
0.49,0.45,0.0329739
0.49,0.46,0.0326237
0.49,0.47,0.032262
0.49,0.48,0.0316172
0.49,0.49,0.0303284
0.49,0.5,0.0336106
0.49,0.51,0.0341904
0.49,0.52,0.0326159
0.49,0.53,0.0345367
0.49,0.54,0.0329844
0.49,0.55,0.0334015
0.49,0.56,0.034061
0.49,0.57,0.0328544
0.49,0.58,0.033036
0.49,0.59,0.0338183
0.49,0.6,0.0325598
0.49,0.61,0.0319275
0.49,0.62,0.0325473
0.49,0.63,0.0304749
0.49,0.64,0.0297254
0.49,0.65,0.0312345
0.49,0.66,0.027729
0.49,0.67,0.0281849
0.49,0.68,0.0265087
0.49,0.69,0.0263137
0.49,0.7,0.0261965
0.49,0.71,0.0264737
0.49,0.72,0.0247076
0.49,0.73,0.0226842
0.49,0.74,0.0228107
0.49,0.75,0.0194735
0.49,0.76,0.0190557
0.49,0.77,0.0188114
0.49,0.78,0.0164197
0.5,0,0.0176831
0.5,0.01,0.0184469
0.5,0.02,0.018947
0.5,0.03,0.0187017
0.5,0.04,0.0185119
0.5,0.05,0.0209867
0.5,0.06,0.0243213
0.5,0.07,0.024353
0.5,0.08,0.025839
0.5,0.09,0.0262437
0.5,0.1,0.0276736
0.5,0.11,0.0275404
0.5,0.12,0.0295096
0.5,0.13,0.031548
0.5,0.14,0.03116
0.5,0.15,0.0303836
0.5,0.16,0.0323397
0.5,0.17,0.0320598
0.5,0.18,0.0303471
0.5,0.19,0.0341038
0.5,0.2,0.0315635
0.5,0.21,0.0319046
0.5,0.22,0.0311637
0.5,0.23,0.0336689
0.5,0.24,0.0326172
0.5,0.25,0.0337499
0.5,0.26,0.0353806
0.5,0.27,0.0332286
0.5,0.28,0.0333008
0.5,0.29,0.0317853
0.5,0.3,0.0312276
0.5,0.31,0.0339236
0.5,0.32,0.0331391
0.5,0.33,0.0322373
0.5,0.34,0.0325575
0.5,0.35,0.0317975
0.5,0.36,0.0317866
0.5,0.37,0.0343635
0.5,0.38,0.0309837
0.5,0.39,0.0332095
0.5,0.4,0.0326351
0.5,0.41,0.0334652
0.5,0.42,0.0318234
0.5,0.43,0.0315124
0.5,0.44,0.0323231
0.5,0.45,0.0328006
0.5,0.46,0.0321352
0.5,0.47,0.0327413
0.5,0.48,0.0321969
0.5,0.49,0.0296425
0.5,0.5,0.0330706
0.5,0.51,0.0326066
0.5,0.52,0.0316884
0.5,0.53,0.0327875
0.5,0.54,0.0337369
0.5,0.55,0.0344938
0.5,0.56,0.0328335
0.5,0.57,0.0321587
0.5,0.58,0.0317004
0.5,0.59,0.0339354
0.5,0.6,0.0325608
0.5,0.61,0.0321645
0.5,0.62,0.0323365
0.5,0.63,0.0308958
0.5,0.64,0.0299504
0.5,0.65,0.030566
0.5,0.66,0.0285907
0.5,0.67,0.0286718
0.5,0.68,0.0265867
0.5,0.69,0.0262081
0.5,0.7,0.0240799
0.5,0.71,0.0237012
0.5,0.72,0.022047
0.5,0.73,0.0222838
0.5,0.74,0.0229917
0.5,0.75,0.0206447
0.5,0.76,0.0193615
0.5,0.77,0.0178624
0.5,0.78,0.0188226
0.51,0,0.0159909
0.51,0.01,0.0195887
0.51,0.02,0.0168542
0.51,0.03,0.0190387
0.51,0.04,0.0214106
0.51,0.05,0.0222752
0.51,0.06,0.0237576
0.51,0.07,0.0254091
0.51,0.08,0.0241726
0.51,0.09,0.0281912
0.51,0.1,0.0286443
