x,y,mass
0.75,0.09,0.533628
0.75,0.1,0.532475
0.75,0.11,0.532358
0.75,0.12,0.532166
0.75,0.13,0.531897
0.75,0.14,0.531514
0.75,0.15,0.532998
0.75,0.16,0.531577
0.75,0.17,0.531595
0.75,0.18,0.53034
0.75,0.19,0.531096
0.75,0.2,0.531599
0.75,0.21,0.52927
0.75,0.22,0.530071
0.75,0.23,0.530019
0.75,0.24,0.528949
0.75,0.25,0.52955
0.75,0.26,0.528989
0.75,0.27,0.528194
0.75,0.28,0.52703
0.75,0.29,0.52806
0.75,0.3,0.527724
0.75,0.31,0.527753
0.75,0.32,0.528135
0.75,0.33,0.527727
0.75,0.34,0.527421
0.75,0.35,0.526364
0.75,0.36,0.527038
0.75,0.37,0.527596
0.75,0.38,0.526753
0.75,0.39,0.525722
0.75,0.4,0.526583
0.75,0.41,0.526466
0.75,0.42,0.525122
0.75,0.43,0.52503
0.75,0.44,0.52505
0.75,0.45,0.526461
0.75,0.46,0.5256
0.75,0.47,0.524926
0.75,0.48,0.524322
0.75,0.49,0.526201
0.75,0.5,0.526176
0.75,0.51,0.525256
0.75,0.52,0.526046
0.75,0.53,0.525942
0.75,0.54,0.526102
0.75,0.55,0.526067
0.75,0.56,0.525488
0.75,0.57,0.526425
0.75,0.58,0.525678
0.75,0.59,0.525739
0.75,0.6,0.526168
0.75,0.61,0.526418
0.75,0.62,0.526629
0.75,0.63,0.526842
0.75,0.64,0.526252
0.75,0.65,0.527188
0.75,0.66,0.52713
0.75,0.67,0.52673
0.75,0.68,0.527502
0.75,0.69,0.527247
0.75,0.7,0.527044
0.75,0.71,0.527336
0.75,0.72,0.52865
0.75,0.73,0.528322
0.75,0.74,0.529638
0.75,0.75,0.528933
0.75,0.76,0.529292
0.75,0.77,0.528477
0.75,0.78,0.529448
0.75,0.79,0.529823
0.75,0.8,0.530561
0.75,0.81,0.530454
0.75,0.82,0.530315
0.75,0.83,0.530989
0.75,0.84,0.531591
0.75,0.85,0.531736
0.75,0.86,0.532031
0.75,0.87,0.532251
0.75,0.88,0.532158
0.75,0.89,0.532904
0.75,0.9,0.533983
0.75,0.91,0.532561
0.75,0.92,0.532951
0.75,0.93,0.533385
0.75,0.94,0.532986
0.75,0.95,0.533159
0.75,0.96,0.533655
0.75,0.97,0.532576
0.75,0.98,0.53308
0.75,0.99,0.532891
0.76,0,0.532668
0.76,0.01,0.532229
0.76,0.02,0.53277
0.76,0.03,0.532258
0.76,0.04,0.531829
0.76,0.05,0.532428
0.76,0.06,0.533217
0.76,0.07,0.532192
0.76,0.08,0.533123
0.76,0.09,0.533519
0.76,0.1,0.532621
0.76,0.11,0.532082
0.76,0.12,0.532255
0.76,0.13,0.531393
0.76,0.14,0.531932
0.76,0.15,0.532078
0.76,0.16,0.533106
0.76,0.17,0.530302
0.76,0.18,0.532841
0.76,0.19,0.531118
0.76,0.2,0.530616
0.76,0.21,0.531785
0.76,0.22,0.529729
0.76,0.23,0.528641
0.76,0.24,0.529194
0.76,0.25,0.529521
0.76,0.26,0.528479
0.76,0.27,0.528745
0.76,0.28,0.529051
0.76,0.29,0.528861
0.76,0.3,0.527634
0.76,0.31,0.527384
0.76,0.32,0.52866
0.76,0.33,0.528027
0.76,0.34,0.527142
0.76,0.35,0.52809
0.76,0.36,0.527815
0.76,0.37,0.527283
0.76,0.38,0.527522
0.76,0.39,0.52761
0.76,0.4,0.527422
0.76,0.41,0.527129
0.76,0.42,0.527405
0.76,0.43,0.526448
0.76,0.44,0.52627
0.76,0.45,0.525411
0.76,0.46,0.525731
0.76,0.47,0.527688
0.76,0.48,0.525512
0.76,0.49,0.526194
0.76,0.5,0.526349
0.76,0.51,0.526078
0.76,0.52,0.526215
0.76,0.53,0.526129
0.76,0.54,0.526509
0.76,0.55,0.525766
0.76,0.56,0.525965
0.76,0.57,0.525808
0.76,0.58,0.526808
0.76,0.59,0.52671
0.76,0.6,0.526974
0.76,0.61,0.528408
0.76,0.62,0.525776
0.76,0.63,0.527585
0.76,0.64,0.526271
0.76,0.65,0.527523
0.76,0.66,0.526176
0.76,0.67,0.527293
0.76,0.68,0.527837
0.76,0.69,0.527623
0.76,0.7,0.52829
0.76,0.71,0.528538
0.76,0.72,0.528533
0.76,0.73,0.528665
0.76,0.74,0.529301
0.76,0.75,0.529316
0.76,0.76,0.530871
0.76,0.77,0.529617
0.76,0.78,0.528812
0.76,0.79,0.529549
0.76,0.8,0.529975
0.76,0.81,0.530659
0.76,0.82,0.530922
0.76,0.83,0.530848
0.76,0.84,0.531741
0.76,0.85,0.530681
0.76,0.86,0.531876
0.76,0.87,0.532177
0.76,0.88,0.532539
0.76,0.89,0.531582
0.76,0.9,0.532917
0.76,0.91,0.532178
0.76,0.92,0.531825
0.76,0.93,0.532467
0.76,0.94,0.53283
0.76,0.95,0.532982
0.76,0.96,0.532283
0.76,0.97,0.532765
0.76,0.98,0.531814
0.76,0.99,0.533138
0.77,0,0.53101
0.77,0.01,0.531164
0.77,0.02,0.532102
0.77,0.03,0.531445
0.77,0.04,0.53229
0.77,0.05,0.53218
0.77,0.06,0.532352
0.77,0.07,0.531787
0.77,0.08,0.531586
0.77,0.09,0.532289
0.77,0.1,0.531251
0.77,0.11,0.532042
0.77,0.12,0.531486
0.77,0.13,0.532079
0.77,0.14,0.531839
0.77,0.15,0.532352
0.77,0.16,0.531555
0.77,0.17,0.53085
0.77,0.18,0.53048
0.77,0.19,0.53023
0.77,0.2,0.530653
0.77,0.21,0.530075
0.77,0.22,0.529952
0.77,0.23,0.530016
0.77,0.24,0.530415
0.77,0.25,0.529753
0.77,0.26,0.529128
0.77,0.27,0.528141
0.77,0.28,0.528758
0.77,0.29,0.529491
0.77,0.3,0.528473
0.77,0.31,0.527291
0.77,0.32,0.529008
0.77,0.33,0.527132
0.77,0.34,0.527967
0.77,0.35,0.527187
0.77,0.36,0.528437
0.77,0.37,0.527663
0.77,0.38,0.527062
0.77,0.39,0.526689
0.77,0.4,0.527622
0.77,0.41,0.527898
0.77,0.42,0.52671
0.77,0.43,0.526758
0.77,0.44,0.527724
0.77,0.45,0.528258
0.77,0.46,0.526832
0.77,0.47,0.526801
0.77,0.48,0.527849
0.77,0.49,0.526318
0.77,0.5,0.527477
0.77,0.51,0.52687
0.77,0.52,0.527112
0.77,0.53,0.526819
0.77,0.54,0.528553
0.77,0.55,0.527194
0.77,0.56,0.527409
0.77,0.57,0.527566
0.77,0.58,0.527439
0.77,0.59,0.527866
0.77,0.6,0.5284
0.77,0.61,0.527442
0.77,0.62,0.527262
0.77,0.63,0.52793
0.77,0.64,0.528297
0.77,0.65,0.52719
0.77,0.66,0.527806
0.77,0.67,0.527981
0.77,0.68,0.528123
0.77,0.69,0.528332
0.77,0.7,0.52897
0.77,0.71,0.528781
0.77,0.72,0.52892
0.77,0.73,0.528507
0.77,0.74,0.529278
0.77,0.75,0.530279
0.77,0.76,0.528769
0.77,0.77,0.529851
0.77,0.78,0.530968
0.77,0.79,0.529916
0.77,0.8,0.531386
0.77,0.81,0.531158
0.77,0.82,0.530833
0.77,0.83,0.530961
0.77,0.84,0.532052
0.77,0.85,0.532211
0.77,0.86,0.532149
0.77,0.87,0.532683
0.77,0.88,0.532675
0.77,0.89,0.532773
0.77,0.9,0.531319
0.77,0.91,0.532274
0.77,0.92,0.531636
0.77,0.93,0.532553
0.77,0.94,0.532233
0.77,0.95,0.532411
0.77,0.96,0.531758
0.77,0.97,0.532625
0.77,0.98,0.530922
0.77,0.99,0.532247
0.78,0,0.529617
0.78,0.01,0.530338
0.78,0.02,0.530173
0.78,0.03,0.531053
0.78,0.04,0.530998
0.78,0.05,0.530912
0.78,0.06,0.531419
0.78,0.07,0.530746
0.78,0.08,0.532154
0.78,0.09,0.531088
0.78,0.1,0.532711
0.78,0.11,0.531435
0.78,0.12,0.531725
0.78,0.13,0.531544
0.78,0.14,0.530158
0.78,0.15,0.530534
0.78,0.16,0.531396
0.78,0.17,0.530409
0.78,0.18,0.53098
0.78,0.19,0.530757
0.78,0.2,0.530936
0.78,0.21,0.530097
0.78,0.22,0.52904
0.78,0.23,0.529604
0.78,0.24,0.529713
0.78,0.25,0.528817
0.78,0.26,0.530427
0.78,0.27,0.528096
0.78,0.28,0.529764
0.78,0.29,0.528716
0.78,0.3,0.528641
0.78,0.31,0.528554
0.78,0.32,0.529324
0.78,0.33,0.52961
0.78,0.34,0.529719
0.78,0.35,0.52814
0.78,0.36,0.527599
0.78,0.37,0.528453
0.78,0.38,0.528283
0.78,0.39,0.528235
0.78,0.4,0.528601
0.78,0.41,0.527717
0.78,0.42,0.52827
0.78,0.43,0.52828
0.78,0.44,0.528484
0.78,0.45,0.527239
0.78,0.46,0.528366
0.78,0.47,0.528653
0.78,0.48,0.528165
0.78,0.49,0.527493
0.78,0.5,0.527328
0.78,0.51,0.527977
0.78,0.52,0.528216
0.78,0.53,0.527302
0.78,0.54,0.528261
0.78,0.55,0.528
0.78,0.56,0.526932
0.78,0.57,0.528847
0.78,0.58,0.527421
0.78,0.59,0.528649
0.78,0.6,0.52772
0.78,0.61,0.528278
0.78,0.62,0.528185
0.78,0.63,0.528495
0.78,0.64,0.528462
0.78,0.65,0.528434
0.78,0.66,0.528021
0.78,0.67,0.528352
0.78,0.68,0.529039
0.78,0.69,0.528631
0.78,0.7,0.52855
0.78,0.71,0.528578
0.78,0.72,0.531085
0.78,0.73,0.530434
0.78,0.74,0.529195
0.78,0.75,0.529564
0.78,0.76,0.530269
0.78,0.77,0.530668
0.78,0.78,0.530622
0.78,0.79,0.530066
0.78,0.8,0.53043
0.78,0.81,0.531237
0.78,0.82,0.530916
0.78,0.83,0.532468
0.78,0.84,0.53095
0.78,0.85,0.531622
0.78,0.86,0.531431
0.78,0.87,0.532347
0.78,0.88,0.532711
0.78,0.89,0.53147
0.78,0.9,0.531883
0.78,0.91,0.531637
0.78,0.92,0.531054
0.78,0.93,0.531405
0.78,0.94,0.532143
0.78,0.95,0.531381
0.78,0.96,0.53166
0.78,0.97,0.530944
0.78,0.98,0.530313
0.78,0.99,0.53025
0.79,0,0.528336
0.79,0.01,0.528445
0.79,0.02,0.529623
0.79,0.03,0.530018
0.79,0.04,0.530615
0.79,0.05,0.530804
0.79,0.06,0.530719
0.79,0.07,0.531896
0.79,0.08,0.531095
0.79,0.09,0.530869
0.79,0.1,0.531853
0.79,0.11,0.531459
0.79,0.12,0.530795
0.79,0.13,0.531126
0.79,0.14,0.530449
0.79,0.15,0.531803
0.79,0.16,0.531302
0.79,0.17,0.530576
0.79,0.18,0.53123
0.79,0.19,0.53193
0.79,0.2,0.530187
0.79,0.21,0.530434
0.79,0.22,0.530836
0.79,0.23,0.530197
0.79,0.24,0.531204
0.79,0.25,0.530067
0.79,0.26,0.529745
0.79,0.27,0.53032
0.79,0.28,0.530151
0.79,0.29,0.529564
0.79,0.3,0.529994
0.79,0.31,0.529104
0.79,0.32,0.528846
0.79,0.33,0.529008
0.79,0.34,0.527963
0.79,0.35,0.529153
0.79,0.36,0.528594
0.79,0.37,0.528506
0.79,0.38,0.528881
0.79,0.39,0.528917
0.79,0.4,0.529621
0.79,0.41,0.528981
0.79,0.42,0.528519
0.79,0.43,0.528758
0.79,0.44,0.52946
0.79,0.45,0.529449
0.79,0.46,0.528727
0.79,0.47,0.529687
0.79,0.48,0.528802
0.79,0.49,0.528114
0.79,0.5,0.528201
0.79,0.51,0.528122
0.79,0.52,0.528849
0.79,0.53,0.52938
0.79,0.54,0.528799
0.79,0.55,0.52881
0.79,0.56,0.527676
0.79,0.57,0.526832
0.79,0.58,0.528822
0.79,0.59,0.530132
0.79,0.6,0.528789
0.79,0.61,0.530029
0.79,0.62,0.529726
0.79,0.63,0.528469
0.79,0.64,0.530242
0.79,0.65,0.529307
0.79,0.66,0.529462
0.79,0.67,0.528188
0.79,0.68,0.529172
0.79,0.69,0.528639
0.79,0.7,0.529271
0.79,0.71,0.529629
0.79,0.72,0.529037
0.79,0.73,0.530122
0.79,0.74,0.529947
0.79,0.75,0.529319
0.79,0.76,0.529599
0.79,0.77,0.530035
0.79,0.78,0.531296
0.79,0.79,0.53144
0.79,0.8,0.530404
0.79,0.81,0.530431
0.79,0.82,0.530718
0.79,0.83,0.530827
0.79,0.84,0.531515
0.79,0.85,0.531455
0.79,0.86,0.531143
0.79,0.87,0.531083
0.79,0.88,0.531364
0.79,0.89,0.531158
0.79,0.9,0.531285
0.79,0.91,0.531266
0.79,0.92,0.531359
0.79,0.93,0.530133
0.79,0.94,0.530256
0.79,0.95,0.531024
0.79,0.96,0.531037
0.79,0.97,0.529912
0.79,0.98,0.529952
0.79,0.99,0.52918
0.8,0,0.527692
0.8,0.01,0.529002
0.8,0.02,0.52935
0.8,0.03,0.529044
0.8,0.04,0.529922
0.8,0.05,0.530818
0.8,0.06,0.530966
0.8,0.07,0.531032
0.8,0.08,0.530867
0.8,0.09,0.531662
0.8,0.1,0.531959
0.8,0.11,0.531895
0.8,0.12,0.53167
0.8,0.13,0.530957
0.8,0.14,0.531146
0.8,0.15,0.531546
0.8,0.16,0.531201
0.8,0.17,0.530215
0.8,0.18,0.530757
0.8,0.19,0.530964
0.8,0.2,0.530433
0.8,0.21,0.531296
0.8,0.22,0.530095
0.8,0.23,0.531221
0.8,0.24,0.529634
0.8,0.25,0.531411
0.8,0.26,0.529832
0.8,0.27,0.530352
0.8,0.28,0.529999
0.8,0.29,0.530701
0.8,0.3,0.529433
0.8,0.31,0.530417
0.8,0.32,0.530025
0.8,0.33,0.529287
0.8,0.34,0.529105
0.8,0.35,0.529627
0.8,0.36,0.528971
0.8,0.37,0.530974
0.8,0.38,0.529381
0.8,0.39,0.52899
0.8,0.4,0.528757
0.8,0.41,0.530501
0.8,0.42,0.530786
0.8,0.43,0.52884
0.8,0.44,0.52962
0.8,0.45,0.530314
0.8,0.46,0.530492
0.8,0.47,0.52912
0.8,0.48,0.529174
0.8,0.49,0.529595
0.8,0.5,0.530515
0.8,0.51,0.530067
0.8,0.52,0.529482
0.8,0.53,0.52882
0.8,0.54,0.529626
0.8,0.55,0.528384
0.8,0.56,0.528755
0.8,0.57,0.530154
0.8,0.58,0.52949
0.8,0.59,0.529766
0.8,0.6,0.529935
0.8,0.61,0.530322
0.8,0.62,0.528957
0.8,0.63,0.529456
0.8,0.64,0.530606
0.8,0.65,0.529086
0.8,0.66,0.531296
0.8,0.67,0.530659
0.8,0.68,0.529548
0.8,0.69,0.52999
0.8,0.7,0.531148
0.8,0.71,0.529922
0.8,0.72,0.530787
0.8,0.73,0.530513
0.8,0.74,0.532291
0.8,0.75,0.529888
0.8,0.76,0.529585
0.8,0.77,0.529275
0.8,0.78,0.530083
0.8,0.79,0.530868
0.8,0.8,0.531007
0.8,0.81,0.531089
0.8,0.82,0.531466
0.8,0.83,0.530965
0.8,0.84,0.530878
0.8,0.85,0.531135
0.8,0.86,0.530821
0.8,0.87,0.530646
0.8,0.88,0.531245
0.8,0.89,0.530819
0.8,0.9,0.531435
0.8,0.91,0.531029
0.8,0.92,0.530971
0.8,0.93,0.530843
0.8,0.94,0.529965
0.8,0.95,0.530557
0.8,0.96,0.529286
0.8,0.97,0.529469
0.8,0.98,0.52911
0.8,0.99,0.528172
0.81,0,0.527731
0.81,0.01,0.527152
0.81,0.02,0.527874
0.81,0.03,0.528305
0.81,0.04,0.529179
0.81,0.05,0.529654
0.81,0.06,0.529939
0.81,0.07,0.530581
0.81,0.08,0.530092
0.81,0.09,0.529372
0.81,0.1,0.530902
0.81,0.11,0.530948
0.81,0.12,0.530834
0.81,0.13,0.531308
0.81,0.14,0.531414
0.81,0.15,0.531012
0.81,0.16,0.53092
0.81,0.17,0.530695
0.81,0.18,0.530879
0.81,0.19,0.530876
0.81,0.2,0.53055
0.81,0.21,0.530252
0.81,0.22,0.530167
0.81,0.23,0.530282
0.81,0.24,0.531139
0.81,0.25,0.530861
0.81,0.26,0.530848
0.81,0.27,0.530502
0.81,0.28,0.530914
0.81,0.29,0.530915
0.81,0.3,0.531333
0.81,0.31,0.53034
0.81,0.32,0.529752
0.81,0.33,0.530022
0.81,0.34,0.529884
0.81,0.35,0.529527
0.81,0.36,0.530695
0.81,0.37,0.529908
0.81,0.38,0.530081
0.81,0.39,0.529619
0.81,0.4,0.530988
0.81,0.41,0.530619
0.81,0.42,0.530292
0.81,0.43,0.52943
0.81,0.44,0.530372
0.81,0.45,0.530266
0.81,0.46,0.529843
0.81,0.47,0.530589
0.81,0.48,0.53038
0.81,0.49,0.529386
0.81,0.5,0.529521
0.81,0.51,0.530553
0.81,0.52,0.530295
0.81,0.53,0.530343
0.81,0.54,0.529301
0.81,0.55,0.530877
0.81,0.56,0.530706
0.81,0.57,0.530129
0.81,0.58,0.530262
0.81,0.59,0.530764
0.81,0.6,0.530317
0.81,0.61,0.5306
0.81,0.62,0.530118
0.81,0.63,0.529832
0.81,0.64,0.530381
0.81,0.65,0.53061
0.81,0.66,0.530277
0.81,0.67,0.530418
0.81,0.68,0.53043
0.81,0.69,0.530368
0.81,0.7,0.531085
0.81,0.71,0.531309
0.81,0.72,0.531313
0.81,0.73,0.529719
0.81,0.74,0.529951
0.81,0.75,0.531149
0.81,0.76,0.530246
0.81,0.77,0.531255
0.81,0.78,0.531175
0.81,0.79,0.531033
0.81,0.8,0.530184
0.81,0.81,0.530938
0.81,0.82,0.53031
0.81,0.83,0.530813
0.81,0.84,0.530884
0.81,0.85,0.531025
0.81,0.86,0.530089
0.81,0.87,0.530524
0.81,0.88,0.531074
0.81,0.89,0.531632
0.81,0.9,0.531122
0.81,0.91,0.5307
0.81,0.92,0.530101
0.81,0.93,0.530733
0.81,0.94,0.529502
0.81,0.95,0.528571
0.81,0.96,0.528332
0.81,0.97,0.528636
0.81,0.98,0.527626
0.81,0.99,0.527172
0.82,0,0.525578
0.82,0.01,0.527556
0.82,0.02,0.527204
0.82,0.03,0.527888
0.82,0.04,0.527833
0.82,0.05,0.528694
0.82,0.06,0.529096
0.82,0.07,0.529322
0.82,0.08,0.530728
0.82,0.09,0.530482
0.82,0.1,0.530354
0.82,0.11,0.529832
0.82,0.12,0.530698
0.82,0.13,0.531007
0.82,0.14,0.530908
0.82,0.15,0.531146
0.82,0.16,0.530455
0.82,0.17,0.530468
0.82,0.18,0.531445
0.82,0.19,0.530736
0.82,0.2,0.530858
0.82,0.21,0.531075
0.82,0.22,0.532443
0.82,0.23,0.530682
0.82,0.24,0.530935
0.82,0.25,0.530403
0.82,0.26,0.530498
0.82,0.27,0.531229
0.82,0.28,0.53118
0.82,0.29,0.531222
0.82,0.3,0.530793
0.82,0.31,0.530689
0.82,0.32,0.530621
0.82,0.33,0.531657
0.82,0.34,0.531539
0.82,0.35,0.531684
0.82,0.36,0.530989
0.82,0.37,0.531243
0.82,0.38,0.530152
0.82,0.39,0.530836
0.82,0.4,0.532001
0.82,0.41,0.531545
0.82,0.42,0.53173
0.82,0.43,0.531556
0.82,0.44,0.531449
0.82,0.45,0.531118
0.82,0.46,0.531063
0.82,0.47,0.531816
0.82,0.48,0.531219
0.82,0.49,0.532444
0.82,0.5,0.531267
0.82,0.51,0.531891
0.82,0.52,0.530894
0.82,0.53,0.530527
0.82,0.54,0.530345
0.82,0.55,0.53063
0.82,0.56,0.530477
0.82,0.57,0.530594
0.82,0.58,0.530002
0.82,0.59,0.531072
0.82,0.6,0.530663
0.82,0.61,0.530698
0.82,0.62,0.530858
0.82,0.63,0.531258
0.82,0.64,0.530331
0.82,0.65,0.530983
0.82,0.66,0.530099
0.82,0.67,0.532405
0.82,0.68,0.531275
0.82,0.69,0.530744
0.82,0.7,0.530446
0.82,0.71,0.53028
0.82,0.72,0.531326
0.82,0.73,0.530537
0.82,0.74,0.530247
0.82,0.75,0.531333
0.82,0.76,0.53266
0.82,0.77,0.531839
0.82,0.78,0.530236
0.82,0.79,0.530934
0.82,0.8,0.531109
0.82,0.81,0.530366
0.82,0.82,0.530677
0.82,0.83,0.530926
0.82,0.84,0.531408
0.82,0.85,0.530404
0.82,0.86,0.530363
0.82,0.87,0.52921
0.82,0.88,0.530014
0.82,0.89,0.530215
0.82,0.9,0.53029
0.82,0.91,0.529116
0.82,0.92,0.528733
0.82,0.93,0.530559
0.82,0.94,0.528947
0.82,0.95,0.529004
0.82,0.96,0.528055
0.82,0.97,0.527824
0.82,0.98,0.527136
0.82,0.99,0.526145
0.83,0,0.525035
0.83,0.01,0.525077
0.83,0.02,0.5269
0.83,0.03,0.526021
0.83,0.04,0.527664
0.83,0.05,0.527899
0.83,0.06,0.528699
0.83,0.07,0.527684
0.83,0.08,0.528594
0.83,0.09,0.529379
0.83,0.1,0.529452
0.83,0.11,0.529832
0.83,0.12,0.528874
0.83,0.13,0.52947
0.83,0.14,0.529758
0.83,0.15,0.530025
0.83,0.16,0.53117
0.83,0.17,0.530974
0.83,0.18,0.531082
0.83,0.19,0.53108
0.83,0.2,0.530441
0.83,0.21,0.531423
0.83,0.22,0.531271
0.83,0.23,0.530819
0.83,0.24,0.530724
0.83,0.25,0.532465
0.83,0.26,0.531057
0.83,0.27,0.531072
0.83,0.28,0.530645
0.83,0.29,0.53139
0.83,0.3,0.532421
0.83,0.31,0.530924
0.83,0.32,0.530988
0.83,0.33,0.531969
0.83,0.34,0.531364
0.83,0.35,0.530366
0.83,0.36,0.53153
0.83,0.37,0.531937
0.83,0.38,0.531933
0.83,0.39,0.531503
0.83,0.4,0.530785
0.83,0.41,0.531572
0.83,0.42,0.532619
0.83,0.43,0.531897
0.83,0.44,0.531942
0.83,0.45,0.531497
0.83,0.46,0.531421
0.83,0.47,0.532135
0.83,0.48,0.531458
0.83,0.49,0.53286
0.83,0.5,0.532468
0.83,0.51,0.532058
0.83,0.52,0.531214
0.83,0.53,0.532152
0.83,0.54,0.532342
0.83,0.55,0.53114
0.83,0.56,0.531931
0.83,0.57,0.531558
0.83,0.58,0.531712
0.83,0.59,0.531471
0.83,0.6,0.531577
0.83,0.61,0.531945
0.83,0.62,0.531445
0.83,0.63,0.531926
0.83,0.64,0.532657
0.83,0.65,0.5311
0.83,0.66,0.530592
0.83,0.67,0.532051
0.83,0.68,0.53187
0.83,0.69,0.531139
0.83,0.7,0.5318
0.83,0.71,0.531836
0.83,0.72,0.531452
0.83,0.73,0.531838
0.83,0.74,0.532013
0.83,0.75,0.532004
0.83,0.76,0.531886
0.83,0.77,0.530346
0.83,0.78,0.530766
0.83,0.79,0.530011
0.83,0.8,0.53134
0.83,0.81,0.531048
0.83,0.82,0.529892
0.83,0.83,0.529172
0.83,0.84,0.530416
0.83,0.85,0.530394
0.83,0.86,0.530489
0.83,0.87,0.530198
0.83,0.88,0.529172
0.83,0.89,0.530561
0.83,0.9,0.528624
0.83,0.91,0.529793
0.83,0.92,0.528608
0.83,0.93,0.527696
0.83,0.94,0.526861
0.83,0.95,0.527665
0.83,0.96,0.527446
0.83,0.97,0.526677
0.83,0.98,0.526119
0.83,0.99,0.525717
0.84,0,0.523752
0.84,0.01,0.52434
0.84,0.02,0.525222
0.84,0.03,0.526328
0.84,0.04,0.527013
0.84,0.05,0.527132
0.84,0.06,0.527646
0.84,0.07,0.527395
0.84,0.08,0.527914
0.84,0.09,0.528472
0.84,0.1,0.529391
0.84,0.11,0.529704
0.84,0.12,0.529212
0.84,0.13,0.529212
0.84,0.14,0.529378
0.84,0.15,0.530132
0.84,0.16,0.53016
0.84,0.17,0.529855
0.84,0.18,0.530774
0.84,0.19,0.531662
0.84,0.2,0.530441
0.84,0.21,0.530885
0.84,0.22,0.530753
0.84,0.23,0.530695
0.84,0.24,0.531645
0.84,0.25,0.532133
0.84,0.26,0.530671
0.84,0.27,0.531864
0.84,0.28,0.531782
0.84,0.29,0.531791
0.84,0.3,0.531976
0.84,0.31,0.531259
0.84,0.32,0.532102
0.84,0.33,0.532643
0.84,0.34,0.532693
0.84,0.35,0.531573
0.84,0.36,0.53251
0.84,0.37,0.532088
0.84,0.38,0.533284
0.84,0.39,0.532568
0.84,0.4,0.532388
0.84,0.41,0.531949
0.84,0.42,0.531925
0.84,0.43,0.531622
0.84,0.44,0.532491
0.84,0.45,0.531909
0.84,0.46,0.532402
0.84,0.47,0.53275
0.84,0.48,0.532435
0.84,0.49,0.532662
0.84,0.5,0.531951
0.84,0.51,0.532968
0.84,0.52,0.532826
0.84,0.53,0.533162
0.84,0.54,0.532015
0.84,0.55,0.533104
0.84,0.56,0.53265
0.84,0.57,0.532601
0.84,0.58,0.531714
0.84,0.59,0.531966
0.84,0.6,0.532522
0.84,0.61,0.532462
0.84,0.62,0.531997
0.84,0.63,0.532816
0.84,0.64,0.531936
0.84,0.65,0.533291
0.84,0.66,0.532341
0.84,0.67,0.533102
0.84,0.68,0.532061
0.84,0.69,0.531581
0.84,0.7,0.53197
0.84,0.71,0.531888
0.84,0.72,0.532257
0.84,0.73,0.531223
0.84,0.74,0.531859
0.84,0.75,0.532041
0.84,0.76,0.530776
0.84,0.77,0.531165
0.84,0.78,0.531588
0.84,0.79,0.532027
0.84,0.8,0.530552
0.84,0.81,0.530563
0.84,0.82,0.529872
0.84,0.83,0.531153
0.84,0.84,0.530638
0.84,0.85,0.531796
0.84,0.86,0.530008
0.84,0.87,0.530498
0.84,0.88,0.528962
0.84,0.89,0.529553
0.84,0.9,0.529783
0.84,0.91,0.528821
0.84,0.92,0.528056
0.84,0.93,0.52775
0.84,0.94,0.527886
0.84,0.95,0.52718
0.84,0.96,0.525762
0.84,0.97,0.525119
0.84,0.98,0.524265
0.84,0.99,0.525003
0.85,0,0.522473
0.85,0.01,0.522994
0.85,0.02,0.523944
0.85,0.03,0.524853
0.85,0.04,0.52577
0.85,0.05,0.525871
0.85,0.06,0.526702
0.85,0.07,0.526524
0.85,0.08,0.527578
0.85,0.09,0.527658
0.85,0.1,0.52909
0.85,0.11,0.528407
0.85,0.12,0.529331
0.85,0.13,0.529759
0.85,0.14,0.52935
0.85,0.15,0.530256
0.85,0.16,0.530208
0.85,0.17,0.53007
0.85,0.18,0.530813
0.85,0.19,0.531034
0.85,0.2,0.530923
0.85,0.21,0.532377
0.85,0.22,0.530777
0.85,0.23,0.532479
0.85,0.24,0.531869
0.85,0.25,0.532335
0.85,0.26,0.531066
0.85,0.27,0.53312
0.85,0.28,0.531701
0.85,0.29,0.532022
0.85,0.3,0.532731
0.85,0.31,0.532855
0.85,0.32,0.53251
0.85,0.33,0.531979
0.85,0.34,0.532468
0.85,0.35,0.533207
0.85,0.36,0.531107
0.85,0.37,0.532883
0.85,0.38,0.532607
0.85,0.39,0.533401
0.85,0.4,0.532955
0.85,0.41,0.533833
0.85,0.42,0.532395
0.85,0.43,0.533387
0.85,0.44,0.53333
0.85,0.45,0.532887
0.85,0.46,0.533154
0.85,0.47,0.532782
0.85,0.48,0.533307
0.85,0.49,0.533715
0.85,0.5,0.533471
0.85,0.51,0.53268
0.85,0.52,0.533386
0.85,0.53,0.53383
0.85,0.54,0.5344
0.85,0.55,0.533491
0.85,0.56,0.533632
0.85,0.57,0.533593
0.85,0.58,0.53321
0.85,0.59,0.533696
0.85,0.6,0.532331
0.85,0.61,0.533697
0.85,0.62,0.532815
0.85,0.63,0.532882
0.85,0.64,0.533935
0.85,0.65,0.533036
0.85,0.66,0.533409
0.85,0.67,0.531835
0.85,0.68,0.532094
0.85,0.69,0.532107
0.85,0.7,0.532007
0.85,0.71,0.532696
0.85,0.72,0.532549
0.85,0.73,0.531446
0.85,0.74,0.531495
0.85,0.75,0.531903
0.85,0.76,0.531336
0.85,0.77,0.531543
0.85,0.78,0.531629
0.85,0.79,0.53025
0.85,0.8,0.531565
0.85,0.81,0.530595
0.85,0.82,0.531245
0.85,0.83,0.530245
0.85,0.84,0.530374
0.85,0.85,0.530407
0.85,0.86,0.529635
